implementation_id,project_id,engine_id,instrument_id,instrument_name,operation_type,operation_description,falsifier,implementation_sha256
mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-instrument-04-implementation,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-room-engine,mb-muranoos-briefing-forge-proper-handoff-archive-2026-04-14-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",f8b26b5fa9b0883c9412954e1be1cc29e8513fcdbe2053375b43c83693780a38
mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-instrument-01-implementation,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-room-engine,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",401120657cce71ab30392ccad5d90a484817e32ea349a8c58ec5351674c84a5b
mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-instrument-02-implementation,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-room-engine,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",2ef2accf3f2f2e154bb1fdbf8b1fe2c248be33314380c756ffe3f3f9e5f68141
mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-instrument-03-implementation,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-room-engine,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",64d4494e7edd1ec12a4f8f9724e5bf6cf71cf6565b6bc230c26a66fd849d419f
mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-instrument-04-implementation,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-room-engine,mb-muranoos-dialectic-lab-handoff-pack-pass-2-2026-04-15-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",bbd507fbea2f525cd726f21f6c057e324480536634691bbd9f00fd428537e399
mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-instrument-01-implementation,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-room-engine,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",c4823456df06a2b95529f06cf1a6a4706675c9f188652e8ad7cc844e87f03fcc
mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-instrument-02-implementation,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-room-engine,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",83c4f78f230e3ebe075592c0904176baa5f78f08cb9af7ccdd4d506ce8b5035a
mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-instrument-03-implementation,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-room-engine,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",40a8c4637d523b020c108c23c0769ecd1e063ad147b940b4c4da5852ad3560ba
mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-instrument-04-implementation,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-room-engine,mb-muranoos-failure-doctrine-lab-handoff-pack-2026-04-11-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",4e362b1e5f68da29b47245a2daf6d1c29ad7eb8274e3b1888e3baa198c0141d1
mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-instrument-01-implementation,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-room-engine,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",0aa2028f68e948d08382336b0b30f9f859de29213d5ec1d983c754a4c939724f
mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-instrument-02-implementation,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-room-engine,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",9fa01817eb5b752d2f02b5569dbe6b573ef3392ea13b6ecc1b6db387ddce9fe5
mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-instrument-03-implementation,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-room-engine,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",5bb9a3eff8d096d0765c305ed45060f45265c588cdc150ff27db0cc8af8d5dc2
mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-instrument-04-implementation,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-room-engine,mb-muranoos-fifth-dimension-lossless-continuation-archive-2026-04-13-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",f92e51ef706993faeaef1780c08d55f06b5e9848dd013348baac75b3e4636097
mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-instrument-01-implementation,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-room-engine,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",56365cf735bbe3c9de708e6f0b61306144afe4fca01ccda7c9f8fffd41e95937
mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-instrument-02-implementation,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-room-engine,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",6d17200811c2068875e4f36e1edd1d088e1e55ea8e79ec58f0931fc0e739d6b3
mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-instrument-03-implementation,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-room-engine,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",5802e5a90702dc14ed13e61e04b90ac8512abc26b46b15c9f18503342bfd22ea
mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-instrument-04-implementation,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-room-engine,mb-muranoos-glass-scriptorium-proper-handoff-archive-2026-04-11-instrument-04,export gate,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",76b59050a9f0cb336d7a73a446ae560865ce50a6b882946532595fdf6b8f3126
mb-muranoos-glassworksofcorrespondence-handoff-v0-1-instrument-01-implementation,mb-muranoos-glassworksofcorrespondence-handoff-v0-1,mb-muranoos-glassworksofcorrespondence-handoff-v0-1-room-engine,mb-muranoos-glassworksofcorrespondence-handoff-v0-1-instrument-01,state model,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",866fa6bfd27594d53cbd94baa418130fd3240d3d96aec5e38806dc393f0ad343
mb-muranoos-glassworksofcorrespondence-handoff-v0-1-instrument-02-implementation,mb-muranoos-glassworksofcorrespondence-handoff-v0-1,mb-muranoos-glassworksofcorrespondence-handoff-v0-1-room-engine,mb-muranoos-glassworksofcorrespondence-handoff-v0-1-instrument-02,instrument action,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",16a3c201cb44daad07ac57a4ca432c0e1c25cd92cdbebad6927771848b52bde3
mb-muranoos-glassworksofcorrespondence-handoff-v0-1-instrument-03-implementation,mb-muranoos-glassworksofcorrespondence-handoff-v0-1,mb-muranoos-glassworksofcorrespondence-handoff-v0-1-room-engine,mb-muranoos-glassworksofcorrespondence-handoff-v0-1-instrument-03,before/after trace,retrieval_trace,"Trace how a question, source, or packet enters the retrieval/indexing path and what evidence boundary it produces.","Fails if the instrument cannot identify its input, operation type, output state, evidence basis, claim effect, and next action.",4d48f60323071cea422f3dcae2369c4e1c3147a11a6705dd65c18c094c46c563
