capture_id,execution_run_id,proof_capsule_id,project_id,product_name,proof_artifact,capture_type,acceptance_result,claim_after_capture,next_live_capture_step
PCS-CCEA0A97C1B1,PER-643DF3CC4BDB,PC-F5ABAE9B4F65,native-pharm,Vaccine Distribution Planner,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-33CD00C657DC,PER-D20A69DE08CB,PC-F3C52CB6760B,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-1D8B81DFC60C,PER-D67E076BBF8D,PC-23ABC5B2BB46,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-006E7F93A669,PER-869DEA6500F7,PC-C97317BEE8C9,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-2997C3682FBA,PER-215F1A5F091B,PC-BE6A62CDDA82,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-CF499663EB10,PER-5CC86634ECA4,PC-B74358DE3C85,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-0760FD25C95D,PER-992EFCDCF828,PC-20859DCA2FB5,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-1785F89DF450,PER-1A9AD97F0789,PC-2C4DD4DF8C43,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-8255A1285446,PER-BD118A716FA1,PC-C4827282436F,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-ABFB7B4815A3,PER-A0CF67B5F724,PC-FA195C387546,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-1DDE6BD13CCD,PER-8603C9040919,PC-0AB5D7382C42,native-portfolio-index,Full Project Catalogue,packet promotion decision record,source-update capture required,PASS_WITH_SOURCE_UPDATE_GATE,May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for packet promotion decision record; then capture a live runtime trace only if making operational or user-ready claims.
PCS-026BBB8C82A2,PER-84931071BBE6,PC-0DCB5C2C7604,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-C68E265F85A8,PER-73859AFCB0A6,PC-EC53B2E4174A,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-0C81F54D0D3F,PER-BC09BD12CCB7,PC-3D5256C6A84E,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-9C72AB04C554,PER-7948C3A416A5,PC-5285403E643A,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-494442597DD3,PER-8E78132CE245,PC-7FDBEA9E47C1,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-BD906EA5DD3A,PER-4BBA7E01F59C,PC-C482DE906FBB,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-A034C49FBD12,PER-303CB086BA34,PC-F45F0760C7F2,native-portfolio-index,Full Project Catalogue,packet promotion decision record,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for packet promotion decision record; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-96DB08791FEA,PER-19877EF7436F,PC-35D1A9CC4333,native-respite,Recovery Respite Facility Operations,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-3B5D668D77E6,PER-A330A95D0FC9,PC-79265ABDBD0F,native-respite,Recovery Respite Facility Operations,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
PCS-691711E6F017,PER-4911BFA21649,PC-65310EB468AC,native-respite,Recovery Respite Facility Operations,replay transcript,deterministic simulated capture,SIMULATED_PASS_CONTRACT_COMPLETE,May claim deterministic simulated proof capture; live operational claim remains blocked until a real runtime trace exists.,"Capture a real live runtime trace for replay transcript; preserve fixture, operation trace, output artifact, acceptance result, falsifier, and claim boundary."
