capture_id,execution_run_id,proof_capsule_id,project_id,product_name,proof_artifact,capture_type,fixture_hash,operation_hash,expected_output_hash,acceptance_hash,falsifier_hash,acceptance_result,simulated_observation,source_gate,claim_after_capture,next_live_capture_step
PCS-166D1C2CD318,PER-394112FC7878,PC-040717367707,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,8ede54ab587bb5de,56f29b34a5b7174b,b2b0a0154da2c87a,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-A8C7094A1439,PER-8E5BBC4346F0,PC-0F14EAE3C0D4,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,6614160b82b7daa9,88b766c2edb4aa40,de67f89b7128dfdb,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-327AF30254F0,PER-2003FCF0CDFC,PC-810F450F0CAD,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,3457952efdb484fc,f06273fcfab9afc9,ccff885e4b29f7b2,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-A0E3E5E08825,PER-072A18CB9324,PC-7F776C544650,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,b6739bee86652d38,7bc0483925805e28,be7567106810d514,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-B5670EDC89B6,PER-8F29C112677D,PC-F7142F714C06,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,1e9600ae9e219737,e10419ce43a719b2,9799b74efed9759f,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-FA42AA5D7A24,PER-147653ED622C,PC-7BF216074524,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,f01e3dddb886aec0,f5b625fc22344629,c99e34b9b4bd0c12,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-C5C043D1BA46,PER-4D47AD007BF9,PC-FC408DFA00CB,native-coanalysis,Counterintelligence Operations Analysis,human-AI delta comparison record,package-verification receipt,5b489ad38280ea4a,d9cbc1249519512b,fe41727736fe7fd2,827a5da2cf53f8bf,d51732321d70267c,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms human-AI delta comparison record, inspection protocol, acceptance test, falsifier, and claim boundary.","Carry 5 source-application role(s) into the first build release and convert the most load-bearing source into a close-read contract before any quotation, page-specific citation, or strong literature-positioning claim.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-AF774C35270D,PER-3EC48F1203A0,PC-CCD14C06FCD7,native-crusades,Crusades and Mediterranean Order,implementation scenario trace,package-verification receipt,8399cba210a08a7d,d67782e5e1383fa8,58267608de184ffe,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-52FF913B2ABA,PER-8521509552AA,PC-A2DC4520C7CB,native-crusades,Crusades and Mediterranean Order,implementation scenario trace,package-verification receipt,25f773951bfe775e,9207bcf007dcd845,c1dc18d52210afc1,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-F8A37D1817BF,PER-C043C2E20641,PC-B093F3343A9E,native-crusades,Crusades and Mediterranean Order,implementation scenario trace,package-verification receipt,011b4a5f082de546,38fbdbf824561601,3b6ef1f40b65bf7e,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-D94EAE7BE494,PER-9D281557BF3F,PC-9812B1C43558,native-crusades,Crusades and Mediterranean Order,implementation scenario trace,package-verification receipt,e53863214af3c2ad,f29d35aa81edec68,72b6e9d25531e451,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
PCS-6C23ECE20E85,PER-A460FEA026A4,PC-F89FB44DBA06,native-crusades,Crusades and Mediterranean Order,implementation scenario trace,source-update capture required,04035726e751a849,a08fb46e6f78f679,cdc5984e365fdd76,827a5da2cf53f8bf,40eda08b35997b21,PASS_WITH_SOURCE_UPDATE_GATE,"Package proof exists for implementation scenario trace, but the linked source update must revise the proof capsule before stronger claims are released.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-20DA19E447AE,PER-A51FEB118A6A,PC-E6004BD01970,native-crusades,Crusades and Mediterranean Order,implementation scenario trace,source-update capture required,6d9399b9a3d55ed0,166d9ed0c540c1e6,51f9c159cd3de0f4,827a5da2cf53f8bf,40eda08b35997b21,PASS_WITH_SOURCE_UPDATE_GATE,"Package proof exists for implementation scenario trace, but the linked source update must revise the proof capsule before stronger claims are released.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package proof with a source-update gate; stronger citation or literature claims remain blocked until close-read update is recorded.,Complete the linked source close-read update for implementation scenario trace; then capture a live runtime trace only if making operational or user-ready claims.
PCS-71EB3AADAAAE,PER-EF79EAEFE3E2,PC-24DA0C6E1C74,native-crusades,Crusades and Mediterranean Order,implementation scenario trace,package-verification receipt,629b538f0103bbe4,8138fc19751f5396,39fb3ba18b9f3198,827a5da2cf53f8bf,40eda08b35997b21,PASS_PACKAGE_VERIFIED,"Package-verifiable receipt confirms implementation scenario trace, inspection protocol, acceptance test, falsifier, and claim boundary.","Complete 4 close-read contract(s), update 12 linked proof-capsule field(s), and preserve the current claim ceiling until passage notes exist.",May claim package-verifiable proof contract; deployment and outside-validation claims remain blocked.,"Capture a live runtime trace only if making deployment, user-ready, or outside-validation claims."
