project_id,project_title,title,extension,route_score,routing_basis
mb-internal-operating-support-024,Internal Operating Support Packet 024,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-024,Internal Operating Support Packet 024,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-024,Internal Operating Support Packet 024,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-024,Internal Operating Support Packet 024,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-024,Internal Operating Support Packet 024,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-025,Internal Operating Support Packet 025,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-025,Internal Operating Support Packet 025,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-025,Internal Operating Support Packet 025,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-025,Internal Operating Support Packet 025,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-025,Internal Operating Support Packet 025,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-025,Internal Operating Support Packet 025,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-026,Internal Operating Support Packet 026,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-026,Internal Operating Support Packet 026,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-026,Internal Operating Support Packet 026,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-026,Internal Operating Support Packet 026,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-026,Internal Operating Support Packet 026,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-026,Internal Operating Support Packet 026,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-027,Internal Operating Support Packet 027,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-027,Internal Operating Support Packet 027,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-027,Internal Operating Support Packet 027,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-027,Internal Operating Support Packet 027,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-027,Internal Operating Support Packet 027,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-027,Internal Operating Support Packet 027,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-028,Internal Operating Support Packet 028,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-028,Internal Operating Support Packet 028,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-028,Internal Operating Support Packet 028,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-028,Internal Operating Support Packet 028,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-028,Internal Operating Support Packet 028,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-028,Internal Operating Support Packet 028,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-029,Internal Operating Support Packet 029,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-029,Internal Operating Support Packet 029,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-029,Internal Operating Support Packet 029,Documents on the Rape of Nanking Timothy Brook PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-029,Internal Operating Support Packet 029,"God, Time, and Knowledge William Hasker",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-029,Internal Operating Support Packet 029,"Hidden Genocides Power, Knowledge, Memory Alexander Laban Hinton et al",.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-029,Internal Operating Support Packet 029,OceanofPDF.com God Time and Knowledge William Hasker PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-030,Internal Operating Support Packet 030,043 Historical Documents Harvard Classics PDOC,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
mb-internal-operating-support-030,Internal Operating Support Packet 030,Documents on the Rape of Nanking Timothy Brook,.pdf,4,metadata/title keyword routing; close reading required before citation or quotation
